dim0,dim1,y
403643.0,328056.0,6.0
396374.0,328793.0,6.0
402130.0,332952.0,6.0
397884.0,330829.0,6.0
398734.0,325632.0,6.0
397876.0,334658.0,6.0
401820.0,328242.0,6.0
397539.0,327556.0,6.0
396637.0,325184.0,6.0
401749.0,329830.0,6.0
398661.0,329543.0,6.0
401143.0,329099.0,6.0
398887.0,327247.0,6.0
400852.0,324860.0,6.0
391890.0,338668.0,6.0
401473.0,334870.0,6.0
405861.0,329457.0,6.0
403287.0,329967.0,6.0
402881.0,331417.0,6.0
399242.0,329886.0,6.0
400572.0,328263.0,6.0
400772.0,333016.0,6.0
400305.0,326449.0,6.0
397374.0,335896.0,6.0
398886.0,324341.0,6.0
399447.0,328927.0,6.0
398480.0,332594.0,6.0
402646.0,330636.0,6.0
408027.0,326073.0,6.0
395815.0,332482.0,6.0
400406.0,330554.0,6.0
395439.0,326981.0,6.0
404119.0,331682.0,6.0
404459.0,332825.0,6.0
394743.0,336347.0,6.0
406146.0,330320.0,6.0
396570.0,328731.0,6.0
400717.0,328483.0,6.0
403475.0,324284.0,6.0
400465.0,331687.0,6.0
407260.0,324262.0,6.0
408704.0,330021.0,6.0
400437.0,329178.0,6.0
393969.0,332056.0,6.0
398846.0,321165.0,6.0
397318.0,332620.0,6.0
397582.0,328124.0,6.0
396434.0,325575.0,6.0
400247.0,329997.0,6.0
406662.0,331400.0,6.0
397736.0,328439.0,6.0
399113.0,325288.0,6.0
403689.0,334165.0,6.0
403835.0,331004.0,6.0
401535.0,327929.0,6.0
403245.0,334152.0,6.0
402753.0,331431.0,6.0
398793.0,325891.0,6.0
401356.0,332090.0,6.0
399054.0,324256.0,6.0
397154.0,326387.0,6.0
402007.0,330678.0,6.0
400213.0,331315.0,6.0
399408.0,330163.0,6.0
400923.0,324010.0,6.0
403123.0,332888.0,6.0
401243.0,334094.0,6.0
400615.0,333734.0,6.0
400885.0,328294.0,6.0
400162.0,328777.0,6.0
397551.0,326554.0,6.0
402488.0,331036.0,6.0
404455.0,331239.0,6.0
398311.0,327404.0,6.0
406096.0,333503.0,6.0
399443.0,332626.0,6.0
399229.0,331991.0,6.0
397162.0,327345.0,6.0
397494.0,325538.0,6.0
396986.0,331751.0,6.0
401119.0,334665.0,6.0
405050.0,326446.0,6.0
401668.0,323219.0,6.0
402701.0,334789.0,6.0
404243.0,330230.0,6.0
392096.0,332915.0,6.0
399470.0,333048.0,6.0
401116.0,326277.0,6.0
402268.0,328868.0,6.0
395874.0,326960.0,6.0
396819.0,330247.0,6.0
402500.0,333920.0,6.0
399631.0,330139.0,6.0
401749.0,323567.0,6.0
396962.0,333583.0,6.0
394833.0,329492.0,6.0
402407.0,328795.0,6.0
403774.0,323760.0,6.0
405161.0,331693.0,6.0
395155.0,330287.0,6.0
395773.0,330643.0,6.0
395339.0,326142.0,6.0
399868.0,327689.0,6.0
398054.0,326922.0,6.0
404156.0,336040.0,6.0
395399.0,326959.0,6.0
394490.0,328830.0,6.0
400649.0,327264.0,6.0
403772.0,333243.0,6.0
397461.0,329708.0,6.0
395998.0,329829.0,6.0
399528.0,332909.0,6.0
394825.0,331607.0,6.0
400055.0,332478.0,6.0
402620.0,323551.0,6.0
400689.0,330761.0,6.0
393962.0,332437.0,6.0
398302.0,330931.0,6.0
399045.0,332742.0,6.0
405735.0,337248.0,6.0
402893.0,334218.0,6.0
399819.0,326448.0,6.0
404141.0,327802.0,6.0
396696.0,329286.0,6.0
398899.0,327868.0,6.0
404467.0,330198.0,6.0
404751.0,334339.0,6.0
402310.0,328559.0,6.0
401552.0,329255.0,6.0
398147.0,329099.0,6.0
402356.0,332358.0,6.0
397381.0,333000.0,6.0
401817.0,329711.0,6.0
400891.0,329091.0,6.0
403603.0,333298.0,6.0
398653.0,332141.0,6.0
402012.0,331737.0,6.0
402508.0,340528.0,6.0
397159.0,329816.0,6.0
400494.0,331123.0,6.0
405051.0,330242.0,6.0
400356.0,331975.0,6.0
399024.0,328251.0,6.0
401444.0,333315.0,6.0
399130.0,335668.0,6.0
401401.0,330408.0,6.0
399574.0,329742.0,6.0
399942.0,328221.0,6.0
401457.0,328656.0,6.0
404308.0,325071.0,6.0
401429.0,329974.0,6.0
405213.0,327748.0,6.0
393586.0,333310.0,6.0
398579.0,330348.0,6.0
400746.0,330247.0,6.0
397359.0,334136.0,6.0
395965.0,324010.0,6.0
401951.0,331232.0,6.0
401938.0,326865.0,6.0
400915.0,328067.0,6.0
401250.0,330938.0,6.0
397247.0,332530.0,6.0
398426.0,327210.0,6.0
399663.0,331707.0,6.0
397825.0,334371.0,6.0
401049.0,327414.0,6.0
407479.0,327626.0,6.0
398475.0,329811.0,6.0
402047.0,332177.0,6.0
396729.0,329678.0,6.0
404236.0,327855.0,6.0
396935.0,330056.0,6.0
400660.0,330718.0,6.0
398044.0,328406.0,6.0
401619.0,326636.0,6.0
400036.0,331373.0,6.0
399861.0,330040.0,6.0
409326.0,329790.0,6.0
398008.0,327815.0,6.0
399852.0,328411.0,6.0
408484.0,328120.0,6.0
396374.0,326365.0,6.0
401749.0,334156.0,6.0
396596.0,328900.0,6.0
403259.0,324886.0,6.0
401036.0,328567.0,6.0
402062.0,333543.0,6.0
399118.0,328219.0,6.0
400775.0,335670.0,6.0
404656.0,328013.0,6.0
392805.0,326911.0,6.0
394835.0,326233.0,6.0
401314.0,333793.0,6.0
397929.0,327968.0,6.0
399063.0,331219.0,6.0
395266.0,324341.0,6.0
397139.0,327912.0,6.0
398722.0,331946.0,6.0
397705.0,325742.0,6.0
397260.0,329884.0,6.0
398666.0,331592.0,6.0
397019.0,335298.0,6.0
404243.0,332441.0,6.0
396874.0,332666.0,6.0
405749.0,329460.0,6.0
398816.0,328060.0,6.0
395409.0,329719.0,6.0
398044.0,326994.0,6.0
402955.0,333826.0,6.0
403339.0,332775.0,6.0
400507.0,333079.0,6.0
400909.0,334058.0,6.0
402001.0,329861.0,6.0
395386.0,327723.0,6.0
398160.0,331470.0,6.0
394213.0,333046.0,6.0
398580.0,332559.0,6.0
403002.0,333275.0,6.0
402269.0,334966.0,6.0
407235.0,331653.0,6.0
400527.0,333841.0,6.0
393181.0,329281.0,6.0
405342.0,333018.0,6.0
404055.0,325989.0,6.0
398158.0,334668.0,6.0
400704.0,324486.0,6.0
402465.0,330894.0,6.0
401217.0,329032.0,6.0
402202.0,326574.0,6.0
399644.0,331021.0,6.0
399877.0,331033.0,6.0
400279.0,334468.0,6.0
397503.0,330181.0,6.0
404500.0,332267.0,6.0
400020.0,330767.0,6.0
402171.0,334835.0,6.0
397296.0,333287.0,6.0
396600.0,329694.0,6.0
399712.0,330362.0,6.0
399201.0,335519.0,6.0
403778.0,329624.0,6.0
401917.0,332891.0,6.0
401709.0,327407.0,6.0
395431.0,327146.0,6.0
396940.0,332409.0,6.0
400639.0,332104.0,6.0
398900.0,333219.0,6.0
404080.0,328416.0,6.0
404241.0,333627.0,6.0
398163.0,330357.0,6.0
402767.0,330127.0,6.0
404413.0,335756.0,6.0
401015.0,334623.0,6.0
405134.0,323431.0,6.0
403360.0,331458.0,6.0
400677.0,327392.0,6.0
402773.0,329335.0,6.0
400615.0,328066.0,6.0
398688.0,334980.0,6.0
401134.0,334018.0,6.0
400115.0,331759.0,6.0
398847.0,332098.0,6.0
405600.0,332002.0,6.0
400700.0,332222.0,6.0
408634.0,331654.0,6.0
399063.0,329345.0,6.0
401784.0,331776.0,6.0
405005.0,329525.0,6.0
408631.0,329622.0,6.0
400960.0,329247.0,6.0
397501.0,329473.0,6.0
402541.0,330279.0,6.0
395826.0,337549.0,6.0
399134.0,326065.0,6.0
400860.0,326714.0,6.0
404710.0,331245.0,6.0
404545.0,330295.0,6.0
399913.0,327694.0,6.0
402922.0,331321.0,6.0
398984.0,332268.0,6.0
402091.0,326579.0,6.0
406057.0,329322.0,6.0
400496.0,325997.0,6.0
399050.0,330168.0,6.0
398419.0,330357.0,6.0
402266.0,332374.0,6.0
404229.0,327005.0,6.0
406722.0,331608.0,6.0
400171.0,329566.0,6.0
400516.0,334431.0,6.0
397999.0,330765.0,6.0
405098.0,328820.0,6.0
399761.0,329256.0,6.0
398503.0,328163.0,6.0
406907.0,335218.0,6.0
402561.0,328648.0,6.0
402265.0,325171.0,6.0
396820.0,329049.0,6.0
401372.0,333735.0,6.0
401645.0,332251.0,6.0
396546.0,330171.0,6.0
399286.0,335546.0,6.0
398720.0,328023.0,6.0
401669.0,330982.0,6.0
396816.0,326938.0,6.0
403444.0,327865.0,6.0
405644.0,329481.0,6.0
399039.0,331942.0,6.0
399972.0,336460.0,6.0
401602.0,332674.0,6.0
403805.0,327010.0,6.0
401651.0,329520.0,6.0
401256.0,328381.0,6.0
398473.0,328926.0,6.0
399268.0,333640.0,6.0
401940.0,331381.0,6.0
405322.0,333652.0,6.0
401797.0,332078.0,6.0
396186.0,327124.0,6.0
401369.0,333066.0,6.0
399709.0,325722.0,6.0
399228.0,332439.0,6.0
399307.0,331817.0,6.0
397218.0,333184.0,6.0
398986.0,325431.0,6.0
397519.0,329111.0,6.0
398846.0,329941.0,6.0
400371.0,330353.0,6.0
400551.0,332813.0,6.0
399318.0,332136.0,6.0
399517.0,332003.0,6.0
400107.0,330572.0,6.0
401449.0,335418.0,6.0
404053.0,329382.0,6.0
401961.0,330514.0,6.0
399093.0,328095.0,6.0
401891.0,329996.0,6.0
399224.0,332205.0,6.0
394369.0,325575.0,6.0
392577.0,329858.0,6.0
394581.0,327146.0,6.0
399250.0,332406.0,6.0
398041.0,323620.0,6.0
397723.0,323619.0,6.0
400129.0,335124.0,6.0
397916.0,329321.0,6.0
398006.0,323608.0,6.0
401928.0,324887.0,6.0
402474.0,329974.0,6.0
407705.0,331738.0,6.0
400956.0,331158.0,6.0
400184.0,333376.0,6.0
398184.0,330866.0,6.0
399383.0,329707.0,6.0
399840.0,333281.0,6.0
394448.0,335923.0,6.0
399186.0,330003.0,6.0
402370.0,329480.0,6.0
398195.0,333087.0,6.0
401563.0,328560.0,6.0
403135.0,325647.0,6.0
403406.0,330006.0,6.0
402457.0,331017.0,6.0
392854.0,329744.0,6.0
398215.0,326304.0,6.0
402851.0,328407.0,6.0
401248.0,327987.0,6.0
400015.0,333007.0,6.0
401382.0,329727.0,6.0
403574.0,332401.0,6.0
400486.0,331932.0,6.0
397601.0,329154.0,6.0
399430.0,323711.0,6.0
399343.0,331076.0,6.0
402836.0,332499.0,6.0
401304.0,327762.0,6.0
401731.0,330120.0,6.0
400467.0,328657.0,6.0
398854.0,335239.0,6.0
400193.0,329923.0,6.0
400685.0,330710.0,6.0
395579.0,326261.0,6.0
400566.0,327743.0,6.0
402933.0,326025.0,6.0
399652.0,332258.0,6.0
404972.0,332408.0,6.0
401772.0,327571.0,6.0
398671.0,338953.0,6.0
399513.0,332843.0,6.0
399130.0,331190.0,6.0
400762.0,336105.0,6.0
402387.0,322512.0,6.0
399077.0,329621.0,6.0
401450.0,330067.0,6.0
405551.0,331184.0,6.0
402946.0,327028.0,6.0
402610.0,331927.0,6.0
397423.0,322766.0,6.0
398311.0,330169.0,6.0
400767.0,331458.0,6.0
399682.0,329839.0,6.0
394861.0,330632.0,6.0
395211.0,327118.0,6.0
403245.0,332054.0,6.0
397603.0,328581.0,6.0
406572.0,325437.0,6.0
392973.0,328321.0,6.0
401419.0,328191.0,6.0
400002.0,326776.0,6.0
397609.0,331350.0,6.0
401279.0,330255.0,6.0
397490.0,328947.0,6.0
402719.0,328548.0,6.0
400211.0,335296.0,6.0
394816.0,333172.0,6.0
392332.0,328638.0,6.0
399102.0,330183.0,6.0
403623.0,335121.0,6.0
400573.0,335700.0,6.0
400172.0,333486.0,6.0
402175.0,329192.0,6.0
395594.0,327726.0,6.0
404507.0,332816.0,6.0
397173.0,327000.0,6.0
400119.0,326643.0,6.0
398850.0,328767.0,6.0
400473.0,333055.0,6.0
393851.0,329886.0,6.0
404819.0,331253.0,6.0
401726.0,333712.0,6.0
406356.0,331374.0,6.0
404480.0,326866.0,6.0
400036.0,332653.0,6.0
397030.0,331202.0,6.0
394501.0,329172.0,6.0
400054.0,328706.0,6.0
400693.0,328356.0,6.0
403307.0,330255.0,6.0
396993.0,327181.0,6.0
402513.0,328640.0,6.0
400226.0,325345.0,6.0
397553.0,328123.0,6.0
402448.0,328064.0,6.0
400840.0,331902.0,6.0
399257.0,334504.0,6.0
405937.0,333852.0,6.0
401927.0,333486.0,6.0
399651.0,332093.0,6.0
400877.0,331808.0,6.0
400275.0,332387.0,6.0
400549.0,327759.0,6.0
401434.0,332765.0,6.0
398092.0,326038.0,6.0
397480.0,331695.0,6.0
401140.0,327495.0,6.0
405961.0,327543.0,6.0
399030.0,328476.0,6.0
396797.0,325581.0,6.0
399246.0,329975.0,6.0
398469.0,333342.0,6.0
398965.0,329112.0,6.0
401504.0,331710.0,6.0
399589.0,330469.0,6.0
398120.0,333625.0,6.0
398597.0,329362.0,6.0
395818.0,330504.0,6.0
397282.0,337493.0,6.0
395532.0,333160.0,6.0
398368.0,326899.0,6.0
396569.0,333180.0,6.0
397764.0,326868.0,6.0
399046.0,329936.0,6.0
396204.0,330531.0,6.0
399939.0,332731.0,6.0
401076.0,328858.0,6.0
396954.0,331388.0,6.0
403523.0,335921.0,6.0
394984.0,323503.0,6.0
398761.0,326488.0,6.0
395305.0,333290.0,6.0
398910.0,328966.0,6.0
395813.0,329461.0,6.0
398182.0,332725.0,6.0
397658.0,336760.0,6.0
396253.0,325529.0,6.0
393470.0,326487.0,6.0
401787.0,329935.0,6.0
406325.0,330634.0,6.0
407031.0,331039.0,6.0
398444.0,328861.0,6.0
399855.0,333823.0,6.0
398527.0,326991.0,6.0
400240.0,330666.0,6.0
397095.0,332824.0,6.0
393930.0,330574.0,6.0
399885.0,328031.0,6.0
396126.0,329992.0,6.0
393984.0,328400.0,6.0
407508.0,328864.0,6.0
399262.0,334184.0,6.0
401277.0,329506.0,6.0
403771.0,328558.0,6.0
394672.0,327089.0,6.0
401306.0,330512.0,6.0
401587.0,325452.0,6.0
400263.0,324847.0,6.0
400499.0,330657.0,6.0
398330.0,325775.0,6.0
402287.0,328971.0,6.0
397312.0,332171.0,6.0
397482.0,332650.0,6.0
402294.0,335089.0,6.0
405333.0,327357.0,6.0
398778.0,332573.0,6.0
398403.0,330864.0,6.0
401290.0,334070.0,6.0
403391.0,331032.0,6.0
403061.0,332871.0,6.0
400854.0,333671.0,6.0
397994.0,328504.0,6.0
401991.0,328748.0,6.0
399749.0,325793.0,6.0
404354.0,330160.0,6.0
395547.0,330673.0,6.0
400447.0,327706.0,6.0
404078.0,330634.0,6.0
398435.0,328722.0,6.0
398024.0,328444.0,6.0
397048.0,332157.0,6.0
399119.0,332480.0,6.0
399366.0,333550.0,6.0
400432.0,326629.0,6.0
397207.0,329292.0,6.0
400261.0,332087.0,6.0
398090.0,325739.0,6.0
398834.0,335946.0,6.0
397349.0,330469.0,6.0
399107.0,328196.0,6.0
411289.0,334379.0,6.0
410776.0,332264.0,6.0
403627.0,330706.0,6.0
402490.0,328109.0,6.0
395958.0,324041.0,6.0
398151.0,326783.0,6.0
398041.0,327773.0,6.0
401693.0,331593.0,6.0
401527.0,332086.0,6.0
400343.0,327563.0,6.0
398924.0,332498.0,6.0
397072.0,331807.0,6.0
400017.0,329607.0,6.0
403602.0,327367.0,6.0
401351.0,332942.0,6.0
400572.0,329649.0,6.0
402079.0,327019.0,6.0
401848.0,330979.0,6.0
394888.0,331136.0,6.0
400059.0,325407.0,6.0
398653.0,335738.0,6.0
393568.0,322595.0,6.0
395799.0,324435.0,6.0
398988.0,333750.0,6.0
402610.0,331284.0,6.0
399275.0,328578.0,6.0
400829.0,330119.0,6.0
397160.0,332017.0,6.0
393178.0,326587.0,6.0
400297.0,332950.0,6.0
396992.0,331893.0,6.0
403708.0,330229.0,6.0
405487.0,331150.0,6.0
398825.0,327904.0,6.0
403772.0,327682.0,6.0
403016.0,329079.0,6.0
395525.0,332789.0,6.0
399895.0,329235.0,6.0
400826.0,328662.0,6.0
401654.0,327084.0,6.0
402140.0,326648.0,6.0
402133.0,330283.0,6.0
402145.0,333488.0,6.0
399012.0,333776.0,6.0
401199.0,331882.0,6.0
392876.0,328315.0,6.0
396305.0,328474.0,6.0
403801.0,331531.0,6.0
397911.0,332741.0,6.0
401036.0,333169.0,6.0
404769.0,323810.0,6.0
397189.0,329573.0,6.0
396966.0,326655.0,6.0
398442.0,328361.0,6.0
401395.0,335599.0,6.0
399352.0,327489.0,6.0
396908.0,324393.0,6.0
395026.0,330060.0,6.0
398829.0,329491.0,6.0
399301.0,328623.0,6.0
398308.0,332598.0,6.0
399172.0,331698.0,6.0
396536.0,330836.0,6.0
401737.0,329302.0,6.0
393123.0,330414.0,6.0
400457.0,329129.0,6.0
402116.0,330797.0,6.0
397316.0,331546.0,6.0
399819.0,331051.0,6.0
400923.0,327975.0,6.0
398056.0,328116.0,6.0
399957.0,326723.0,6.0
401303.0,333268.0,6.0
397036.0,329622.0,6.0
402641.0,328197.0,6.0
403461.0,332479.0,6.0
401016.0,328494.0,6.0
400048.0,331408.0,6.0
396318.0,334404.0,6.0
401565.0,333107.0,6.0
396155.0,329112.0,6.0
405031.0,330145.0,6.0
401665.0,336262.0,6.0
400837.0,329546.0,6.0
398755.0,330823.0,6.0
393118.0,330337.0,6.0
396219.0,332532.0,6.0
401155.0,330793.0,6.0
407629.0,331915.0,6.0
402341.0,331248.0,6.0
400980.0,338559.0,6.0
398286.0,332585.0,6.0
400387.0,327281.0,6.0
403043.0,326474.0,6.0
399197.0,324839.0,6.0
405982.0,336388.0,6.0
396141.0,327037.0,6.0
398810.0,333003.0,6.0
400166.0,331696.0,6.0
393821.0,324578.0,6.0
401788.0,336544.0,6.0
400246.0,331762.0,6.0
400255.0,335752.0,6.0
402513.0,331329.0,6.0
403300.0,330895.0,6.0
402537.0,327046.0,6.0
398517.0,329970.0,6.0
399853.0,330417.0,6.0
401118.0,325326.0,6.0
396026.0,329543.0,6.0
396724.0,330186.0,6.0
398650.0,327596.0,6.0
400246.0,331316.0,6.0
405663.0,326751.0,6.0
402521.0,328447.0,6.0
398601.0,330192.0,6.0
398011.0,327897.0,6.0
404850.0,331812.0,6.0
408644.0,329723.0,6.0
400529.0,327303.0,6.0
398486.0,332780.0,6.0
395533.0,331441.0,6.0
403083.0,332106.0,6.0
400916.0,332247.0,6.0
403685.0,333545.0,6.0
397126.0,332830.0,6.0
400761.0,330182.0,6.0
397932.0,328376.0,6.0
404032.0,330055.0,6.0
398257.0,333721.0,6.0
399724.0,326203.0,6.0
398900.0,328114.0,6.0
403143.0,333597.0,6.0
401355.0,332797.0,6.0
396824.0,328123.0,6.0
397999.0,329149.0,6.0
396693.0,329179.0,6.0
401599.0,329293.0,6.0
401050.0,322417.0,6.0
394828.0,328138.0,6.0
393970.0,330369.0,6.0
399872.0,337701.0,6.0
402205.0,325618.0,6.0
400534.0,328054.0,6.0
395118.0,328299.0,6.0
395093.0,326544.0,6.0
402742.0,328154.0,6.0
399540.0,323900.0,6.0
398779.0,329524.0,6.0
404162.0,328785.0,6.0
397481.0,331431.0,6.0
400428.0,330223.0,6.0
401321.0,333486.0,6.0
402593.0,335359.0,6.0
397298.0,330113.0,6.0
401130.0,326218.0,6.0
408691.0,331637.0,6.0
395216.0,333921.0,6.0
401372.0,329837.0,6.0
399273.0,331147.0,6.0
397385.0,326698.0,6.0
397369.0,334485.0,6.0
401574.0,331428.0,6.0
407323.0,329404.0,6.0
397490.0,324482.0,6.0
401711.0,328007.0,6.0
398232.0,326591.0,6.0
406250.0,329075.0,6.0
401722.0,331263.0,6.0
399564.0,332566.0,6.0
401960.0,330686.0,6.0
399982.0,330262.0,6.0
403501.0,331529.0,6.0
399413.0,338289.0,6.0
396454.0,330692.0,6.0
400779.0,330521.0,6.0
404936.0,335458.0,6.0
396216.0,329903.0,6.0
399234.0,327806.0,6.0
403178.0,333250.0,6.0
393928.0,328267.0,6.0
401978.0,330834.0,6.0
402381.0,332995.0,6.0
400675.0,332610.0,6.0
397564.0,324712.0,6.0
399977.0,322566.0,6.0
400295.0,327822.0,6.0
402958.0,335493.0,6.0
402098.0,330949.0,6.0
398892.0,329412.0,6.0
405123.0,330022.0,6.0
399839.0,333250.0,6.0
397430.0,330783.0,6.0
398614.0,331358.0,6.0
402715.0,323694.0,6.0
400617.0,329514.0,6.0
402811.0,330341.0,6.0
400219.0,327316.0,6.0
407864.0,330714.0,6.0
394733.0,327578.0,6.0
398685.0,332606.0,6.0
399734.0,328177.0,6.0
400282.0,334133.0,6.0
404605.0,330326.0,6.0
400694.0,332887.0,6.0
399637.0,337153.0,6.0
400217.0,330232.0,6.0
402376.0,334940.0,6.0
397820.0,326408.0,6.0
401426.0,335880.0,6.0
395051.0,325703.0,6.0
399751.0,329769.0,6.0
397022.0,328674.0,6.0
397935.0,326178.0,6.0
400893.0,325974.0,6.0
396442.0,331678.0,6.0
396873.0,325316.0,6.0
395206.0,325302.0,6.0
392953.0,332847.0,6.0
399521.0,329957.0,6.0
403677.0,331562.0,6.0
399425.0,327106.0,6.0
399260.0,329307.0,6.0
396690.0,330635.0,6.0
405007.0,331028.0,6.0
399211.0,335547.0,6.0
404092.0,328446.0,6.0
401145.0,329643.0,6.0
399168.0,332535.0,6.0
403422.0,333325.0,6.0
403107.0,324100.0,6.0
399648.0,328732.0,6.0
404098.0,328281.0,6.0
405633.0,330513.0,6.0
399793.0,331600.0,6.0
399191.0,331319.0,6.0
401280.0,333718.0,6.0
401112.0,331520.0,6.0
402554.0,331248.0,6.0
399192.0,332894.0,6.0
402261.0,331575.0,6.0
403316.0,326164.0,6.0
400561.0,330402.0,6.0
400485.0,324842.0,6.0
396033.0,333098.0,6.0
396291.0,322997.0,6.0
395379.0,327808.0,6.0
396065.0,329903.0,6.0
399510.0,329831.0,6.0
394893.0,335414.0,6.0
407103.0,330885.0,6.0
402338.0,328302.0,6.0
393462.0,331193.0,6.0
396349.0,325838.0,6.0
399661.0,331682.0,6.0
394583.0,330248.0,6.0
398546.0,328619.0,6.0
403450.0,328388.0,6.0
399482.0,326202.0,6.0
399787.0,324068.0,6.0
396833.0,328349.0,6.0
398243.0,332270.0,6.0
395726.0,327326.0,6.0
401152.0,335101.0,6.0
398570.0,327062.0,6.0
402477.0,336984.0,6.0
403912.0,328213.0,6.0
403406.0,330653.0,6.0
399890.0,334504.0,6.0
398406.0,333721.0,6.0
396129.0,327229.0,6.0
400375.0,332361.0,6.0
403034.0,326797.0,6.0
398922.0,324525.0,6.0
399452.0,332025.0,6.0
401949.0,324753.0,6.0
402732.0,323546.0,6.0
395519.0,329363.0,6.0
400632.0,334423.0,6.0
400619.0,333894.0,6.0
399522.0,325248.0,6.0
402823.0,330400.0,6.0
398848.0,332411.0,6.0
397387.0,332803.0,6.0
400873.0,334998.0,6.0
401454.0,335136.0,6.0
399312.0,332625.0,6.0
402518.0,325770.0,6.0
395200.0,329645.0,6.0
396601.0,325318.0,6.0
390285.0,332908.0,6.0
401649.0,335646.0,6.0
396866.0,323389.0,6.0
399200.0,332549.0,6.0
403192.0,329241.0,6.0
400161.0,328512.0,6.0
398607.0,327063.0,6.0
397317.0,333707.0,6.0
399240.0,331130.0,6.0
401907.0,329817.0,6.0
395205.0,330833.0,6.0
399784.0,333166.0,6.0
402474.0,327512.0,6.0
395507.0,327050.0,6.0
402117.0,332378.0,6.0
402161.0,335205.0,6.0
397210.0,333655.0,6.0
395242.0,329160.0,6.0
401370.0,325947.0,6.0
402556.0,322884.0,6.0
401831.0,327268.0,6.0
402412.0,333795.0,6.0
396262.0,327898.0,6.0
401846.0,331077.0,6.0
398166.0,330486.0,6.0
398225.0,322892.0,6.0
395080.0,333444.0,6.0
403479.0,336719.0,6.0
400554.0,329933.0,6.0
403174.0,333459.0,6.0
404778.0,328095.0,6.0
396404.0,331516.0,6.0
402033.0,336884.0,6.0
399960.0,334123.0,6.0
402891.0,328087.0,6.0
403503.0,327142.0,6.0
402595.0,330427.0,6.0
397414.0,328996.0,6.0
399600.0,329763.0,6.0
400835.0,334083.0,6.0
409988.0,331695.0,6.0
403879.0,335624.0,6.0
407338.0,330599.0,6.0
401311.0,329712.0,6.0
400670.0,332563.0,6.0
401939.0,331535.0,6.0
398331.0,329173.0,6.0
403926.0,325396.0,6.0
399502.0,326438.0,6.0
395656.0,331507.0,6.0
402754.0,331985.0,6.0
395040.0,324885.0,6.0
394168.0,329794.0,6.0
400912.0,331757.0,6.0
396993.0,326001.0,6.0
397120.0,326571.0,6.0
399488.0,333706.0,6.0
398454.0,324328.0,6.0
399296.0,331335.0,6.0
400860.0,333163.0,6.0
396305.0,323994.0,6.0
396129.0,329203.0,6.0
393361.0,325638.0,6.0
398766.0,330160.0,6.0
402101.0,328882.0,6.0
397779.0,324583.0,6.0
401585.0,332103.0,6.0
401709.0,332047.0,6.0
403133.0,328367.0,6.0
403129.0,331974.0,6.0
397822.0,325552.0,6.0
397290.0,325844.0,6.0
400153.0,326386.0,6.0
397898.0,329446.0,6.0
404594.0,328810.0,6.0
404363.0,336450.0,6.0
400301.0,329806.0,6.0
398649.0,331633.0,6.0
401615.0,331968.0,6.0
397925.0,330962.0,6.0
399605.0,330564.0,6.0
398323.0,333747.0,6.0
400334.0,326370.0,6.0
403568.0,335502.0,6.0
402348.0,332394.0,6.0
403616.0,326745.0,6.0
397107.0,333204.0,6.0
400569.0,333778.0,6.0
396890.0,335061.0,6.0
401217.0,328799.0,6.0
401030.0,335261.0,6.0
404099.0,331239.0,6.0
403476.0,325743.0,6.0
402066.0,327764.0,6.0
398403.0,332765.0,6.0
398495.0,335491.0,6.0
393512.0,325629.0,6.0
398582.0,329508.0,6.0
395095.0,327443.0,6.0
402940.0,336208.0,6.0
402852.0,327466.0,6.0
400437.0,334233.0,6.0
398803.0,327915.0,6.0
400452.0,332489.0,6.0
405076.0,326341.0,6.0
404266.0,335147.0,6.0
398582.0,322927.0,6.0
400533.0,331068.0,6.0
396457.0,330970.0,6.0
401267.0,327544.0,6.0
402337.0,327193.0,6.0
402846.0,332202.0,6.0
395158.0,326255.0,6.0
401596.0,330071.0,6.0
397267.0,320855.0,6.0
398809.0,323333.0,6.0
402492.0,330108.0,6.0
400943.0,333612.0,6.0
399482.0,324758.0,6.0
401919.0,332327.0,6.0
405169.0,332072.0,6.0
398028.0,327951.0,6.0
395731.0,329498.0,6.0
396325.0,336527.0,6.0
397014.0,325295.0,6.0
397877.0,331298.0,6.0
401824.0,330835.0,6.0
393404.0,330354.0,6.0
400746.0,330056.0,6.0
397538.0,330639.0,6.0
403477.0,329557.0,6.0
397294.0,324401.0,6.0
400024.0,328165.0,6.0
397035.0,330441.0,6.0
397845.0,330599.0,6.0
399177.0,331817.0,6.0
399276.0,336916.0,6.0
398340.0,324629.0,6.0
403568.0,332498.0,6.0
401740.0,330601.0,6.0
405866.0,330467.0,6.0
399123.0,327731.0,6.0
403373.0,329936.0,6.0
393362.0,331477.0,6.0
402019.0,331543.0,6.0
401175.0,325065.0,6.0
398817.0,332733.0,6.0
402199.0,331005.0,6.0
402775.0,336238.0,6.0
403269.0,326827.0,6.0
401327.0,327861.0,6.0
401901.0,324677.0,6.0
397869.0,329798.0,6.0
396537.0,332785.0,6.0
399154.0,328408.0,6.0
400590.0,328426.0,6.0
403007.0,329374.0,6.0
397500.0,329245.0,6.0
398452.0,333066.0,6.0
409406.0,330991.0,6.0
398031.0,328284.0,6.0
406073.0,332604.0,6.0
403039.0,326011.0,6.0
398236.0,331707.0,6.0
399663.0,329317.0,6.0
399320.0,336663.0,6.0
401497.0,328108.0,6.0
404319.0,331765.0,6.0
394821.0,329853.0,6.0
406400.0,327239.0,6.0
402460.0,333001.0,6.0
